epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_enc,train/lr,train/lr_max,train/lr_min,val/AP/Gun,val/AP/Knife,val/AP/Pliers,val/AP/Scissors,val/AP/Wrench,val/F1,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/loss,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
16,6187,,,,,,,,,,,,,,,,,,0.6948977708816528,0.6067793965339661,0.5501406192779541,0.5204205513000488,0.5655959248542786,0.8416076898574829,0.884727954864502,0.606650710105896,0.7441630363464355,3.7470459938049316,0.8798379898071289,0.5875668525695801,0.6436974406242371,0.7271979451179504,0.8973586559295654,0.7951053977012634
16,6187,3891.145263671875,3872.66650390625,3738.064208984375,4.123323917388916,3.827427864074707,0.04903920739889145,0.05113372579216957,0.05669861659407616,0.6033676266670227,0.6475417613983154,0.6446269750595093,0.1820615828037262,0.18823343515396118,0.20347121357917786,,,,,,,,,,,,,,,,,,,
17,6199,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
17,6249,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
17,6299,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
17,6349,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
17,6399,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
17,6449,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
17,6499,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
17,6549,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
17,6551,,,,,,,,,,,,,,,,,,0.7076382637023926,0.5925116539001465,0.5717045068740845,0.5586544871330261,0.5776605606079102,0.8430677652359009,0.8913673758506775,0.616837739944458,0.7470013499259949,3.694492816925049,0.8768903017044067,0.6016339063644409,0.67535799741745,0.7412378787994385,0.8918010592460632,0.8015338778495789
17,6551,3871.456787109375,3874.587158203125,3736.93310546875,3.6254162788391113,3.718730926513672,0.048357103019952774,0.04988553002476692,0.056130073964595795,0.5769137144088745,0.6251115798950195,0.621618390083313,0.17924107611179352,0.1834246814250946,0.19894634187221527,,,,,,,,,,,,,,,,,,,
18,6599,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
18,6649,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
18,6699,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
18,6749,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
18,6799,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
18,6849,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
18,6899,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
18,6915,,,,,,,,,,,,,,,,,,0.7029125690460205,0.5881056785583496,0.5395846366882324,0.5452415347099304,0.5621519684791565,0.8454914093017578,0.888529360294342,0.6169627904891968,0.7498037815093994,3.797471761703491,0.8713032007217407,0.5875992774963379,0.6721686720848083,0.7348343729972839,0.9140987992286682,0.7889212369918823
18,6915,3886.76416015625,3883.671630859375,3701.639404296875,3.608795404434204,3.735330104827881,0.04834655672311783,0.049901437014341354,0.054954465478658676,0.5848023891448975,0.6324127316474915,0.6261798143386841,0.18001993000507355,0.18486951291561127,0.19807259738445282,,,,,,,,,,,,,,,,,,,
19,6949,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
19,6999,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
19,7049,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
19,7099,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
19,7149,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
19,7199,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
19,7249,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
19,7279,,,,,,,,,,,,,,,,,,0.7092258334159851,0.5797483325004578,0.5662815570831299,0.5442705750465393,0.5765337347984314,0.8438979983329773,0.8917546272277832,0.6234361529350281,0.7538611888885498,3.703355312347412,0.8774781227111816,0.5952119827270508,0.6741405129432678,0.7377883791923523,0.9009180665016174,0.7961004376411438
19,7279,3888.10107421875,3887.792236328125,3718.923828125,3.562845468521118,3.713510036468506,0.04837855324149132,0.04999368265271187,0.05652514100074768,0.5770862102508545,0.6260356903076172,0.6191090941429138,0.17723195254802704,0.18208260834217072,0.19908063113689423,,,,,,,,,,,,,,,,,,,
20,7299,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
20,7349,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
20,7399,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
20,7449,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
20,7499,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
20,7549,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
20,7599,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
20,7643,,,,,,,,,,,,,,,,,,0.7252394556999207,0.5976393222808838,0.5633631944656372,0.5268640518188477,0.5851062536239624,0.8498413562774658,0.8909850716590881,0.6212446093559265,0.7543624639511108,3.6719987392425537,0.8745602965354919,0.5996424555778503,0.6897692084312439,0.7442004680633545,0.9016311168670654,0.8045466542243958
20,7643,3890.58447265625,3890.44921875,3712.10205078125,3.4253408908843994,3.612769842147827,0.046337325125932693,0.04797197878360748,0.05363719165325165,0.560979962348938,0.6050500869750977,0.5985803604125977,0.17652902007102966,0.18142277002334595,0.19626185297966003,,,,,,,,,,,,,,,,,,,
21,7649,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
21,7699,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
21,7749,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
21,7799,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
21,7849,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
21,7899,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
21,7949,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
21,7999,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
21,8007,,,,,,,,,,,,,,,,,,0.7141214609146118,0.5971262454986572,0.5556589961051941,0.5361257195472717,0.5909534692764282,0.8494039177894592,0.8964866399765015,0.6218621134757996,0.7536289691925049,3.692347526550293,0.8824225068092346,0.5987971425056458,0.6856119632720947,0.7342034578323364,0.9049912691116333,0.8023579716682434
21,8007,3893.92919921875,3890.149658203125,3694.19677734375,2.923712730407715,3.695573329925537,0.048407357186079025,0.05032089725136757,0.0549749918282032,0.5713071227073669,0.6172930002212524,0.6135951280593872,0.17935118079185486,0.18519216775894165,0.1978880912065506,,,,,,,,,,,,,,,,,,,
22,8049,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
22,8099,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
22,8149,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
22,8199,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
22,8249,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
22,8299,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
22,8349,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
22,8371,,,,,,,,,,,,,,,,,,0.7093306183815002,0.6005933284759521,0.5713578462600708,0.5632019639015198,0.584068238735199,0.8518909811973572,0.8992780447006226,0.6259133219718933,0.7565887570381165,3.652655601501465,0.8796846270561218,0.6057103872299194,0.695060670375824,0.7351090908050537,0.8999649882316589,0.8108869791030884
22,8371,3895.439453125,3892.60205078125,3688.373291015625,3.236304998397827,3.6175637245178223,0.04715455695986748,0.048822298645973206,0.05448161065578461,0.5604671239852905,0.6066802144050598,0.6048433184623718,0.17378628253936768,0.17919765412807465,0.19365760684013367,,,,,,,,,,,,,,,,,,,
23,8399,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
23,8449,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
23,8499,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
23,8549,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
23,8599,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
23,8649,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
23,8699,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
23,8735,,,,,,,,,,,,,,,,,,0.724332332611084,0.6323942542076111,0.5883623361587524,0.5476261973381042,0.5859182476997375,0.8484793901443481,0.8972938656806946,0.6312142014503479,0.7562543749809265,3.5852322578430176,0.8784230947494507,0.6157266497612,0.6976126432418823,0.752227246761322,0.8674523830413818,0.8310368061065674
23,8735,3893.448486328125,3893.5458984375,3743.92724609375,2.9159131050109863,3.5153915882110596,0.04546372592449188,0.04715793579816818,0.05279780551791191,0.5531185865402222,0.5928479433059692,0.5930770635604858,0.16669000685214996,0.1717292219400406,0.1862069070339203,,,,,,,,,,,,,,,,,,,
24,8749,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
24,8799,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
24,8849,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
24,8899,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
24,8949,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
24,8999,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
24,9049,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
24,9099,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
24,9099,,,,,,,,,,,,,,,,,,0.7136861085891724,0.5992065072059631,0.571533739566803,0.5803372263908386,0.5893516540527344,0.8600013852119446,0.8977576494216919,0.636799693107605,0.7606672048568726,3.665175199508667,0.8825640678405762,0.6108230352401733,0.6904205679893494,0.7476122975349426,0.8967984914779663,0.827228307723999
24,9099,3895.813232421875,3889.20166015625,3719.0380859375,2.8094427585601807,3.6306729316711426,0.04651150479912758,0.04835573211312294,0.05469692498445511,0.5695632100105286,0.6144325137138367,0.6127745509147644,0.17187635600566864,0.17738157510757446,0.19378258287906647,,,,,,,,,,,,,,,,,,,
25,9149,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
25,9199,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
25,9249,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
25,9299,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
25,9349,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
25,9399,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
25,9449,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
25,9463,,,,,,,,,,,,,,,,,,0.7147518396377563,0.6252813935279846,0.5955319404602051,0.5857954621315002,0.5890106558799744,0.8581640720367432,0.9069516062736511,0.6410742998123169,0.7592499852180481,3.6057686805725098,0.9006649851799011,0.6220742464065552,0.7183139324188232,0.7450859546661377,0.9105438590049744,0.8123908638954163
25,9463,3890.187744140625,3884.9873046875,3663.03955078125,3.075834274291992,3.642693042755127,0.046458467841148376,0.04843825101852417,0.05353355035185814,0.5650016665458679,0.6175616979598999,0.6098091006278992,0.17560063302516937,0.18233056366443634,0.1961534321308136,,,,,,,,,,,,,,,,,,,
26,9499,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
26,9549,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
26,9599,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
26,9649,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
26,9699,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
26,9749,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
26,9799,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
26,9827,,,,,,,,,,,,,,,,,,0.704373300075531,0.635569155216217,0.5827159881591797,0.5970628261566162,0.5896630883216858,0.8607340455055237,0.9013792872428894,0.6363056898117065,0.7576624155044556,3.617403984069824,0.8962399959564209,0.6218768954277039,0.7111333012580872,0.7474063634872437,0.9063779711723328,0.8208712339401245
26,9827,3886.27392578125,3877.24658203125,3731.619384765625,2.430772542953491,3.4997477531433105,0.044978685677051544,0.04654379561543465,0.0522296279668808,0.5450572371482849,0.589746356010437,0.5878039598464966,0.1683586984872818,0.1730184257030487,0.18781299889087677,,,,,,,,,,,,,,,,,,,
27,9849,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
27,9899,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
27,9949,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
27,9999,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
27,10049,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
27,10099,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
27,10149,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
27,10191,,,,,,,,,,,,,,,,,,0.7227491140365601,0.620237410068512,0.5923407077789307,0.5971589684486389,0.5897424221038818,0.8592625856399536,0.9049252867698669,0.6439322233200073,0.7581864595413208,3.5653226375579834,0.8915367126464844,0.6244457364082336,0.7244784235954285,0.7504351139068604,0.8834180235862732,0.8370632529258728
27,10191,3885.396240234375,3884.35400390625,3712.068603515625,2.9242148399353027,3.476280689239502,0.043890055269002914,0.04608521610498428,0.051609672605991364,0.5425285696983337,0.5885865092277527,0.5859039425849915,0.1657203882932663,0.17271536588668823,0.18723198771476746,,,,,,,,,,,,,,,,,,,
28,10199,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
28,10249,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
28,10299,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
28,10349,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
28,10399,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
28,10449,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
28,10499,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
28,10549,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
28,10555,,,,,,,,,,,,,,,,,,0.7219364047050476,0.6067214608192444,0.5930476188659668,0.5587399005889893,0.5966299176216125,0.8619632720947266,0.9038968682289124,0.6408827304840088,0.7595701813697815,3.550814390182495,0.883399486541748,0.6154150366783142,0.6961274147033691,0.749775230884552,0.9237728714942932,0.8097879886627197
28,10555,3888.2939453125,3885.64892578125,3695.649658203125,2.8913822174072266,3.448446035385132,0.044164106249809265,0.04582734778523445,0.05144079029560089,0.5339139103889465,0.5790681838989258,0.5800181031227112,0.166331484913826,0.17186424136161804,0.18594679236412048,,,,,,,,,,,,,,,,,,,
29,10599,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
29,10649,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
29,10699,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
29,10749,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
29,10799,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
29,10849,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
29,10899,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
29,10919,,,,,,,,,,,,,,,,,,0.717037558555603,0.6044769883155823,0.5810404419898987,0.564020574092865,0.6033776998519897,0.8643002510070801,0.8997482657432556,0.6420376896858215,0.7585394978523254,3.590430736541748,0.8885208964347839,0.6139906644821167,0.7132533192634583,0.7342843413352966,0.9241692423820496,0.8145014643669128
29,10919,3888.14208984375,3887.149658203125,3736.63525390625,2.602151870727539,3.4100961685180664,0.04383531212806702,0.045664504170417786,0.05175808444619179,0.5269833207130432,0.5733923316001892,0.5707988142967224,0.16323137283325195,0.1682107299566269,0.18487447500228882,,,,,,,,,,,,,,,,,,,
